,year,config,Berth,Navi,Moni,NaviCrew,EngiCrew,Cook,crew_cost,store_cost,maintenance_cost,insurance_cost,general_cost,dock_cost,material_cost,integrate_cost,add_eq_cost,port_call,fuel_cost_ME,fuel_cost_AE,SCC_Capex,SCC_Opex,SCC_Personal,Mnt_in_port,subsidy,OPEX,CAPEX,VOYEX,AddCost,accident_berth,accident_navi,accident_moni
10,2038,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,556310.2376714824,204000,585000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1632977.2251714822,2615400.0,406521.0,62.33282103841642,60.23413913444504,16.070130018849373
11,2038,Config11,1,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,594974.6407270745,238000,585000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1705641.6282270744,2549160.0,490278.0,62.33282103841642,42.91827826889008,16.070130018849373
0,2039,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2039,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,496826.5941013418,34000,570000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1437493.594101342,2690000.0,0.0,59.85481928112902,78.0,32.0
2,2039,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,485796.75185847847,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1415130.4143584785,2708800.0,83757.0,96.0,59.59595728742268,32.0
3,2039,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,518260.5037169569,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1470260.8287169568,2631360.0,167514.0,96.0,42.09191457484537,32.0
4,2039,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,477759.83220724895,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1497760.157207249,2641600.0,322764.0,96.0,78.0,15.926564675128308
5,2039,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,529290.3459598202,68000,570000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1492624.0084598202,2678800.0,83757.0,59.85481928112902,59.59595728742268,32.0
6,2039,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,561754.0978182986,102000,570000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1547754.4228182985,2601360.0,167514.0,59.85481928112902,42.09191457484537,32.0
7,2039,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,521253.42630859074,170000,570000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1575253.7513085906,2611600.0,322764.0,59.85481928112902,78.0,15.926564675128308
8,2039,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,510223.58406572737,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1552890.5715657272,2630400.0,406521.0,96.0,59.59595728742268,15.926564675128308
9,2039,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,542687.3359242058,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1608020.9859242057,2552960.0,490278.0,96.0,42.09191457484537,15.926564675128308
10,2039,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,553717.1781670692,204000,570000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1630384.1656670691,2600400.0,406521.0,59.85481928112902,59.59595728742268,15.926564675128308
11,2039,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,586180.9300255476,238000,570000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1685514.5800255476,2522960.0,490278.0,59.85481928112902,42.09191457484537,15.926564675128308
0,2040,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2040,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,495513.35346754803,34000,570000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1436180.353467548,2690000.0,0.0,58.06488011088051,78.0,32.0
2,2040,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,485318.0790926563,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1414651.7415926564,2708800.0,83757.0,96.0,59.333616275406584,32.0
3,2040,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,517303.1581853126,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1469303.4831853125,2631360.0,167514.0,96.0,41.56723255081318,32.0
4,2040,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,477472.4525559623,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1497472.7775559623,2641600.0,322764.0,96.0,78.0,15.792224907074974
5,2040,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,527498.4325602044,68000,570000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1490832.0950602044,2678800.0,83757.0,58.06488011088051,59.333616275406584,32.0
6,2040,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,559483.5116528607,102000,570000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1545483.8366528605,2601360.0,167514.0,58.06488011088051,41.56723255081318,32.0
7,2040,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,519652.80602351035,170000,570000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1573653.1310235104,2611600.0,322764.0,58.06488011088051,78.0,15.792224907074974
8,2040,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,509457.5316486186,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1552124.5191486184,2630400.0,406521.0,96.0,59.333616275406584,15.792224907074974
9,2040,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,541442.610741275,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1606776.2607412748,2552960.0,490278.0,96.0,41.56723255081318,15.792224907074974
10,2040,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,551637.8851161668,204000,570000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1628304.8726161667,2600400.0,406521.0,58.06488011088051,59.333616275406584,15.792224907074974
11,2040,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,583622.964208823,238000,570000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1682956.614208823,2522960.0,490278.0,58.06488011088051,41.56723255081318,15.792224907074974
0,2041,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2041,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,494469.016563123,34000,570000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1435136.016563123,2690000.0,0.0,56.61950686347571,78.0,32.0
2,2041,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,484884.8500475736,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1414218.5125475735,2708800.0,83757.0,96.0,59.09360800313726,32.0
3,2041,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,516436.7000951472,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1468437.025095147,2631360.0,167514.0,96.0,41.08721600627454,32.0
4,2041,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,477203.0735664045,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1497203.3985664044,2641600.0,322764.0,96.0,78.0,15.666066684060208
5,2041,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,526020.8666106967,68000,570000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1489354.5291106966,2678800.0,83757.0,56.61950686347571,59.09360800313726,32.0
6,2041,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,557572.7166582702,102000,570000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1543573.0416582702,2601360.0,167514.0,56.61950686347571,41.08721600627454,32.0
7,2041,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,518339.09012952755,170000,570000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1572339.4151295274,2611600.0,322764.0,56.61950686347571,78.0,15.666066684060208
8,2041,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,508754.92361397814,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1551421.9111139781,2630400.0,406521.0,96.0,59.09360800313726,15.666066684060208
9,2041,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,540306.7736615519,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1605640.423661552,2552960.0,490278.0,96.0,41.08721600627454,15.666066684060208
10,2041,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,549890.9401771012,204000,570000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1626557.927677101,2600400.0,406521.0,56.61950686347571,59.09360800313726,15.666066684060208
11,2041,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,581442.7902246749,238000,570000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1680776.4402246748,2522960.0,490278.0,56.61950686347571,41.08721600627454,15.666066684060208
0,2042,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2042,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,493605.76726209285,34000,570000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1434272.7672620928,2690000.0,0.0,55.411929657054586,78.0,32.0
2,2042,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,484489.58026414533,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1413823.2427641454,2708800.0,83757.0,96.0,58.872736018286,32.0
3,2042,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,515646.1605282906,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1467646.4855282905,2631360.0,167514.0,96.0,40.645472036572,32.0
4,2042,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,476949.68706313946,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1496950.0120631394,2641600.0,322764.0,96.0,78.0,15.547209597132364
5,2042,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,524762.3475262382,68000,570000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1488096.0100262382,2678800.0,83757.0,55.411929657054586,58.872736018286,32.0
6,2042,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,555918.9277903835,102000,570000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1541919.2527903835,2601360.0,167514.0,55.411929657054586,40.645472036572,32.0
7,2042,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,517222.45432523225,170000,570000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1571222.7793252321,2611600.0,322764.0,55.411929657054586,78.0,15.547209597132364
8,2042,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,508106.26732728473,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1550773.2548272847,2630400.0,406521.0,96.0,58.872736018286,15.547209597132364
9,2042,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,539262.8475914302,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1604596.49759143,2552960.0,490278.0,96.0,40.645472036572,15.547209597132364
10,2042,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,548379.0345893777,204000,570000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1625046.0220893775,2600400.0,406521.0,55.411929657054586,58.872736018286,15.547209597132364
11,2042,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,579535.614853523,238000,570000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1678869.2648535229,2522960.0,490278.0,55.411929657054586,40.645472036572,15.547209597132364
0,2043,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2043,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,492872.34890243935,34000,570000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1433539.3489024392,2690000.0,0.0,54.37790913413601,78.0,32.0
2,2043,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,484126.4657190491,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1413460.128219049,2708800.0,83757.0,96.0,58.6684099880049,32.0
3,2043,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,514919.93143809814,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1466920.2564380981,2631360.0,167514.0,96.0,40.23681997600981,32.0
4,2043,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,476710.5974401836,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1496710.9224401836,2641600.0,322764.0,96.0,78.0,15.434904829005358
5,2043,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,523665.81462148845,68000,570000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1486999.4771214884,2678800.0,83757.0,54.37790913413601,58.6684099880049,32.0
6,2043,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,554459.2803405375,102000,570000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1540459.6053405376,2601360.0,167514.0,54.37790913413601,40.23681997600981,32.0
7,2043,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,516249.9463426229,170000,570000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1570250.2713426228,2611600.0,322764.0,54.37790913413601,78.0,15.434904829005358
8,2043,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,507504.06315923267,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1550171.0506592325,2630400.0,406521.0,96.0,58.6684099880049,15.434904829005358
9,2043,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,538297.5288782818,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1603631.1788782817,2552960.0,490278.0,96.0,40.23681997600981,15.434904829005358
10,2043,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,547043.4120616721,204000,570000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1623710.399561672,2600400.0,406521.0,54.37790913413601,58.6684099880049,15.434904829005358
11,2043,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,577836.8777807212,238000,570000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1677170.527780721,2522960.0,490278.0,54.37790913413601,40.23681997600981,15.434904829005358
0,2044,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2044,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,492224.6709148889,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1432891.6709148888,2660000.0,0.0,53.222275938105874,78.0,32.0
2,2044,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,483784.5885174675,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1413118.2510174676,2708800.0,83757.0,96.0,58.47828268892211,32.0
3,2044,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,514236.1770349349,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1466236.502034935,2631360.0,167514.0,96.0,39.85656537784422,32.0
4,2044,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,476480.0443476359,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1496480.369347636,2641600.0,322764.0,96.0,78.0,15.328418531695773
5,2044,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,522676.25943235634,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1486009.9219323564,2648800.0,83757.0,53.222275938105874,58.47828268892211,32.0
6,2044,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,553127.8479498238,102000,540000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1539128.1729498238,2571360.0,167514.0,53.222275938105874,39.85656537784422,32.0
7,2044,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,515371.7152625247,170000,540000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1569372.0402625247,2581600.0,322764.0,53.222275938105874,78.0,15.328418531695773
8,2044,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,506931.6328651033,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1549598.6203651032,2630400.0,406521.0,96.0,58.47828268892211,15.328418531695773
9,2044,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,537383.2213825708,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1602716.8713825708,2552960.0,490278.0,96.0,39.85656537784422,15.328418531695773
10,2044,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,545823.3037799923,204000,540000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1622490.291279992,2570400.0,406521.0,53.222275938105874,58.47828268892211,15.328418531695773
11,2044,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,576274.8922974598,238000,540000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1675608.5422974597,2492960.0,490278.0,53.222275938105874,39.85656537784422,15.328418531695773
0,2045,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2045,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,491655.2618126759,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1432322.261812676,2660000.0,0.0,52.42508418049128,78.0,32.0
2,2045,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,483467.4719431217,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1412801.1344431217,2708800.0,83757.0,96.0,58.30068086526522,32.0
3,2045,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,513601.94388624333,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1465602.2688862432,2631360.0,167514.0,96.0,39.50136173053044,32.0
4,2045,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,476261.5413119007,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1496261.8663119008,2641600.0,322764.0,96.0,78.0,15.227221601279394
5,2045,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,521789.7337557976,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1485123.3962557977,2648800.0,83757.0,52.42508418049128,58.30068086526522,32.0
6,2045,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,551924.2056989192,102000,540000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1537924.5306989192,2571360.0,167514.0,52.42508418049128,39.50136173053044,32.0
7,2045,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,514583.80312457663,170000,540000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1568584.1281245765,2581600.0,322764.0,52.42508418049128,78.0,15.227221601279394
8,2045,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,506396.0132550224,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1549063.0007550223,2630400.0,406521.0,96.0,58.30068086526522,15.227221601279394
9,2045,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,536530.4851981442,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1601864.1351981442,2552960.0,490278.0,96.0,39.50136173053044,15.227221601279394
10,2045,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,544718.2750676983,204000,540000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1621385.2625676983,2570400.0,406521.0,52.42508418049128,58.30068086526522,15.227221601279394
11,2045,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,574852.7470108201,238000,540000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1674186.39701082,2492960.0,490278.0,52.42508418049128,39.50136173053044,15.227221601279394
0,2046,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2046,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,491148.04697107297,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1431815.046971073,2660000.0,0.0,51.71056599560532,78.0,32.0
2,2046,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,483171.94763748517,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1412505.6101374852,2708800.0,83757.0,96.0,58.134193854449364,32.0
3,2046,Config3,0,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,513010.8952749703,68000,600000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1465011.2202749702,2631360.0,167514.0,96.0,39.16838770889874,32.0
4,2046,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,476053.9568941712,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1496054.2818941711,2641600.0,322764.0,96.0,78.0,15.13085127415813
5,2046,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,520986.99460855813,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1484320.657108558,2648800.0,83757.0,51.71056599560532,58.134193854449364,32.0
6,2046,Config6,1,2,0,4,14,2,576450.0,289000,275600.0,289000,289000,289000,884000.325,550825.9422460432,102000,540000.0,1773760.0,257600.0,23444.0,11181.0,132889.0,0,0,2008050.0,1536826.2672460433,2571360.0,167514.0,51.71056599560532,39.16838770889874,32.0
7,2046,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,513869.00386524416,170000,540000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1567869.328865244,2581600.0,322764.0,51.71056599560532,78.0,15.13085127415813
8,2046,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,505892.90453165636,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1548559.8920316563,2630400.0,406521.0,96.0,58.134193854449364,15.13085127415813
9,2046,Config9,0,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,535731.8521691416,204000,600000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1601065.5021691415,2552960.0,490278.0,96.0,39.16838770889874,15.13085127415813
10,2046,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,543707.9515027294,204000,540000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1620374.9390027295,2570400.0,406521.0,51.71056599560532,58.134193854449364,15.13085127415813
11,2046,Config11,1,2,1,4,14,2,0.0,289000,228700.0,289000,289000,289000,861333.6499999999,573546.8991402145,238000,540000.0,1773760.0,179200.0,46888.0,22362.0,265778.0,155250,0,1384700.0,1672880.5491402145,2492960.0,490278.0,51.71056599560532,39.16838770889874,15.13085127415813
0,2047,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
